ticket_id,created_at,resolved_at,status,priority,category,channel,sla_target_hours,customer_id,agent_id,branch_code
T01786,2025-01-14 03:57:00,2025-01-15 00:16:11,Resolved,High,Delivery,Email,24,C13551,A053,SA-SAN
T01787,2024-06-10 11:23:00,2024-06-11 01:25:42,Resolved,Medium,Account,App,48,C13476,A034,TU-SAN
T01788,2024-01-17 15:01:00,,Open,Low,Delivery,Phone,72,C11787,A018,TU-YER
T01789,2024-12-10 08:06:00,2024-12-10 21:01:45,Resolved,Low,Account,Chat,72,C11769,A054,LA-MON
T01790,2025-07-02 09:43:00,2025-07-03 23:14:37,Resolved,Low,Other,Email,72,C10075,A059,SA-SAN
T01791,2024-04-07 19:38:00,2024-04-09 00:35:42,Resolved,Urgent,Tech Issue,Chat,8,C13120,A013,LA-ASU
T01792,2025-02-20 12:37:00,2025-02-20 18:36:28,Resolved,Medium,Returns,Email,48,C14814,A056,AM-GBA
T01793,2024-12-02 04:53:00,2024-12-02 17:41:09,Resolved,Low,Payments,Email,72,C11724,A057,LA-MON
T01794,2025-09-24 07:14:00,2025-09-24 15:48:23,Resolved,High,Delivery,Chat,24,C11366,A059,SA-SAN
T01795,2025-06-29 09:08:00,2025-06-29 18:17:02,Resolved,High,Payments,Phone,24,C10775,A001,SA-ROS
T01796,2024-06-30 12:01:00,2024-07-01 08:23:03,Resolved,Medium,Delivery,Chat,48,C14611,A017,LA-SAN
T01797,2024-01-23 06:09:00,,Open,Low,Payments,Phone,72,C12435,A058,AM-CAB
T01798,2024-04-02 23:08:00,2024-04-03 07:00:19,Resolved,Medium,Delivery,Chat,48,C12012,A012,AM-GBA
T01799,2024-10-31 20:32:00,2024-11-01 21:06:31,Resolved,Low,Delivery,Chat,72,C14756,A029,LA-ASU
T01800,2025-08-13 17:13:00,2025-08-13 22:25:43,Resolved,High,Tech Issue,Email,24,C11621,A036,SA-RAF
T01801,2025-07-18 15:38:00,2025-07-19 03:23:41,Resolved,Urgent,Delivery,Chat,8,C12806,A014,LA-MON
T01802,2025-01-17 12:38:00,2025-01-17 22:13:30,Resolved,Medium,Payments,Chat,48,C14737,A004,ME-SAN
T01803,2025-06-02 08:01:00,2025-06-02 23:25:13,Resolved,High,Returns,Chat,24,C11050,A031,LA-MON
T01804,2025-05-02 13:37:00,2025-05-03 10:28:45,Resolved,High,Login,Email,24,C14556,A002,CÓ-VIL
T01805,2024-12-17 07:39:00,2024-12-18 00:44:11,Resolved,High,Tech Issue,Phone,24,C10594,A056,AM-GBA
T01806,2025-05-01 14:19:00,2025-05-01 21:54:56,Resolved,High,Tech Issue,Email,24,C12385,A043,ME-MEN
T01807,2024-11-03 12:58:00,2024-11-04 04:40:21,Resolved,Medium,Payments,Chat,48,C13262,A026,SA-ROS
T01808,2024-04-20 21:14:00,2024-04-21 09:22:55,Resolved,Urgent,Payments,Email,8,C14310,A001,SA-ROS
T01809,2024-08-05 17:14:00,2024-08-06 02:27:58,Resolved,Medium,Account,Email,48,C12110,A041,ME-SAN
T01810,2024-10-14 11:13:00,2024-10-15 12:30:31,Resolved,Medium,Account,Phone,48,C10114,A052,SA-ROS
T01811,2025-04-19 21:58:00,,Open,Low,Payments,Chat,72,C12873,A007,AM-GBA
T01812,2025-07-05 20:12:00,2025-07-06 03:16:14,Resolved,Medium,Delivery,Email,48,C12985,A004,ME-SAN
T01813,2024-09-27 22:54:00,2024-09-28 15:16:28,Resolved,Medium,Payments,Phone,48,C13579,A044,ME-SAN
T01814,2024-07-02 02:41:00,2024-07-02 11:16:03,Resolved,Medium,Tech Issue,Email,48,C11995,A026,SA-ROS
T01815,2025-05-16 20:38:00,2025-05-18 02:08:11,Resolved,Low,Payments,Phone,72,C14240,A051,TU-YER
T01816,2024-02-12 06:33:00,2024-02-13 04:15:35,Resolved,Low,Payments,Chat,72,C13696,A029,LA-ASU
T01817,2025-06-07 18:21:00,2025-06-08 06:28:09,Resolved,Medium,Login,Chat,48,C14809,A005,SA-SAN
T01818,2024-03-06 16:07:00,2024-03-07 06:17:13,Resolved,Low,Other,Email,72,C10339,A001,SA-ROS
T01819,2024-05-10 02:47:00,2024-05-11 21:46:25,Resolved,Low,Tech Issue,Email,72,C14226,A046,SA-RAF
T01820,2025-05-10 19:24:00,2025-05-10 23:56:13,Resolved,Urgent,Payments,Chat,8,C14464,A049,LA-MON
T01821,2024-02-02 23:47:00,2024-02-03 08:19:46,Resolved,High,Payments,Chat,24,C10488,A005,SA-SAN
T01822,2024-02-09 17:43:00,2024-02-10 01:23:43,Resolved,Medium,Login,Chat,48,C13198,A015,AM-GBA
T01823,2025-09-14 19:58:00,2025-09-15 09:27:43,Resolved,Low,Other,Chat,72,C14245,A056,AM-GBA
T01824,2024-03-12 00:52:00,2024-03-12 18:42:09,Resolved,Low,Account,Email,72,C14302,A025,CÓ-RÍO
T01825,2025-09-12 21:59:00,,Open,Low,Returns,Email,72,C13588,A038,CÓ-VIL
T01826,2024-05-05 12:40:00,2024-05-06 05:09:15,Resolved,High,Account,App,24,C13118,A054,LA-MON
T01827,2024-11-19 00:10:00,2024-11-19 05:26:19,Resolved,Low,Account,Chat,72,C14823,A006,AM-CAB
T01828,2025-08-28 16:40:00,2025-08-28 20:55:56,Resolved,Medium,Delivery,Email,48,C10581,A053,SA-SAN
T01829,2024-09-02 21:43:00,2024-09-03 17:40:54,Resolved,Low,Tech Issue,Chat,72,C11176,A028,SA-SAN
T01830,2024-05-24 12:37:00,2024-05-25 20:49:07,Resolved,Medium,Login,Email,48,C11886,A051,TU-YER
T01831,2025-02-06 15:40:00,2025-02-07 01:01:57,Resolved,Medium,Login,Email,48,C13065,A048,CÓ-CÓR
T01832,2024-06-09 20:51:00,2024-06-10 18:06:32,Resolved,Medium,Delivery,Chat,48,C13604,A017,LA-SAN
T01833,2025-02-09 17:08:00,2025-02-10 08:07:01,Resolved,Medium,Login,Email,48,C14259,A016,LA-ASU
T01834,2024-05-04 10:23:00,,Open,Medium,Payments,Phone,48,C10222,A021,LA-LIM
T01835,2025-08-01 15:26:00,2025-08-02 08:04:34,Resolved,Medium,Payments,Email,48,C11363,A005,SA-SAN
T01836,2024-06-27 13:08:00,2024-06-27 21:36:16,Resolved,Medium,Delivery,Email,48,C10113,A048,CÓ-CÓR
T01837,2025-05-19 20:25:00,,Open,High,Delivery,Email,24,C14454,A029,LA-ASU
T01838,2024-11-13 16:49:00,2024-11-14 08:24:56,Resolved,High,Delivery,Chat,24,C14189,A038,CÓ-VIL
T01839,2024-07-04 14:13:00,2024-07-05 06:33:29,Resolved,Medium,Payments,Chat,48,C10094,A060,AM-GBA
T01840,2025-09-25 00:19:00,2025-09-25 17:45:12,Resolved,Low,Delivery,Chat,72,C13873,A022,LA-MON
T01841,2024-01-16 15:35:00,2024-01-17 01:41:10,Resolved,Medium,Payments,Email,48,C12429,A053,SA-SAN
T01842,2024-02-03 14:54:00,2024-02-04 05:33:35,Resolved,Low,Delivery,Chat,72,C14755,A041,ME-SAN
T01843,2025-03-31 21:42:00,2025-04-01 16:01:51,Resolved,Low,Payments,Phone,72,C11157,A051,TU-YER
T01844,2024-06-04 05:12:00,2024-06-05 05:29:36,Resolved,Low,Tech Issue,Email,72,C10783,A017,LA-SAN
T01845,2025-06-03 09:11:00,2025-06-03 11:46:17,Resolved,Urgent,Delivery,Chat,8,C10109,A002,CÓ-VIL
T01846,2024-09-25 14:13:00,2024-09-26 21:24:32,Resolved,Medium,Tech Issue,Chat,48,C13608,A050,ME-MEN
T01847,2025-01-21 08:32:00,2025-01-21 20:27:01,Resolved,Medium,Payments,Phone,48,C10036,A055,ME-GOD
T01848,2024-09-07 21:31:00,2024-09-08 22:49:36,Resolved,Low,Tech Issue,Chat,72,C10645,A007,AM-GBA
T01849,2025-04-05 02:21:00,2025-04-05 15:44:37,Resolved,Low,Tech Issue,Chat,72,C13937,A010,ME-SAN
T01850,2025-04-04 16:03:00,2025-04-05 10:46:20,Resolved,Medium,Delivery,Email,48,C10598,A027,LA-MON
T01851,2024-07-06 20:31:00,2024-07-07 07:20:28,Resolved,Low,Tech Issue,Chat,72,C12297,A048,CÓ-CÓR
T01852,2024-12-03 22:01:00,2024-12-04 14:37:17,Resolved,Low,Tech Issue,Chat,72,C13675,A017,LA-SAN
T01853,2025-08-16 12:40:00,2025-08-17 12:47:19,Resolved,Low,Account,Email,72,C11469,A028,SA-SAN
T01854,2025-09-18 21:53:00,2025-09-19 04:21:01,Resolved,Low,Tech Issue,Chat,72,C13917,A028,SA-SAN
T01855,2024-08-16 04:38:00,2024-08-16 12:12:12,Resolved,High,Payments,Email,24,C14811,A039,TU-YER
T01856,2024-01-27 10:13:00,2024-01-27 20:11:29,Resolved,Medium,Login,Chat,48,C14673,A025,CÓ-RÍO
T01857,2024-01-24 08:15:00,2024-01-25 06:38:12,Resolved,Medium,Delivery,Phone,48,C12173,A027,LA-MON
T01858,2024-06-04 04:08:00,2024-06-04 14:58:59,Resolved,Low,Delivery,Email,72,C11667,A060,AM-GBA
T01859,2025-07-26 17:15:00,2025-07-27 15:02:42,Resolved,Urgent,Login,Phone,8,C14977,A025,CÓ-RÍO
T01860,2025-04-06 23:52:00,,Open,Low,Account,Phone,72,C13461,A046,SA-RAF
T01861,2024-06-08 11:23:00,,Open,Low,Tech Issue,App,72,C13160,A021,LA-LIM
T01862,2025-07-12 21:42:00,2025-07-13 04:32:04,Resolved,Medium,Delivery,Email,48,C11963,A052,SA-ROS
T01863,2025-04-12 06:04:00,2025-04-12 11:44:43,Resolved,Medium,Payments,Email,48,C12303,A056,AM-GBA
T01864,2025-07-21 01:33:00,2025-07-21 07:45:38,Resolved,High,Login,Email,24,C10363,A008,TU-YER
T01865,2025-04-05 15:38:00,2025-04-06 02:47:16,Resolved,Medium,Account,Phone,48,C13535,A052,SA-ROS
T01866,2025-09-10 11:08:00,2025-09-10 18:13:54,Resolved,Low,Returns,Email,72,C11766,A018,TU-YER
T01867,2025-08-20 05:08:00,2025-08-20 13:20:17,Resolved,Medium,Payments,Chat,48,C14433,A012,AM-GBA
T01868,2024-03-13 14:28:00,2024-03-15 03:37:34,Resolved,Low,Other,Phone,72,C11427,A054,LA-MON
T01869,2025-04-15 10:42:00,2025-04-16 17:06:11,Resolved,Low,Delivery,Email,72,C13519,A036,SA-RAF
T01870,2024-07-20 21:47:00,2024-07-21 15:18:26,Resolved,Medium,Payments,Phone,48,C10104,A017,LA-SAN
T01871,2024-06-28 05:55:00,2024-06-28 07:52:37,Resolved,High,Payments,Chat,24,C13382,A044,ME-SAN
T01872,2025-05-19 23:18:00,2025-05-21 03:18:23,Resolved,High,Account,Phone,24,C12712,A058,AM-CAB
T01873,2024-11-11 19:40:00,2024-11-12 13:54:50,Resolved,Low,Delivery,Email,72,C14529,A019,ME-SAN
T01874,2024-06-13 16:32:00,2024-06-16 04:33:52,Resolved,Low,Tech Issue,App,72,C11126,A020,SA-RAF
T01875,2024-11-02 12:46:00,2024-11-02 18:36:11,Resolved,Medium,Payments,Phone,48,C12947,A057,LA-MON
T01876,2024-04-20 08:01:00,2024-04-21 08:47:36,Resolved,Medium,Other,Chat,48,C11760,A046,SA-RAF
T01877,2025-07-13 18:13:00,2025-07-14 08:38:42,Resolved,Low,Delivery,Chat,72,C10241,A015,AM-GBA
T01878,2024-01-24 14:12:00,2024-01-25 11:19:48,Resolved,Medium,Login,Chat,48,C10265,A025,CÓ-RÍO
T01879,2025-04-11 01:29:00,2025-04-11 20:23:02,Resolved,Low,Account,Chat,72,C10373,A046,SA-RAF
T01880,2024-06-08 06:40:00,2024-06-08 15:36:16,Resolved,High,Other,Chat,24,C13466,A028,SA-SAN
T01881,2024-04-28 04:46:00,2024-04-30 01:05:22,Resolved,Medium,Delivery,Chat,48,C12500,A030,CÓ-CÓR
T01882,2024-12-23 08:08:00,2024-12-24 04:10:35,Resolved,Low,Other,Chat,72,C12981,A058,AM-CAB
T01883,2025-08-27 05:27:00,2025-08-27 13:51:56,Resolved,High,Other,Phone,24,C11183,A043,ME-MEN
T01884,2025-06-16 21:32:00,2025-06-17 15:37:27,Resolved,Low,Tech Issue,Chat,72,C13376,A015,AM-GBA
T01885,2024-03-12 07:55:00,2024-03-13 15:25:16,Resolved,Low,Payments,Phone,72,C10143,A041,ME-SAN
T01886,2024-09-02 14:53:00,2024-09-03 06:18:31,Resolved,Low,Payments,Chat,72,C12330,A042,ME-MEN
T01887,2024-04-01 09:59:00,2024-04-01 21:15:04,Resolved,Low,Delivery,Email,72,C13367,A042,ME-MEN
T01888,2024-06-02 02:02:00,2024-06-02 11:28:51,Resolved,Medium,Payments,Chat,48,C14759,A040,AM-CAB
T01889,2025-01-17 16:10:00,2025-01-18 15:44:34,Resolved,Low,Other,Email,72,C14370,A049,LA-MON
T01890,2024-05-08 02:36:00,,Open,Medium,Account,Chat,48,C12477,A047,AM-GBA
T01891,2025-01-04 18:57:00,2025-01-05 01:03:35,Resolved,Medium,Login,Chat,48,C12048,A032,AM-CAB
T01892,2024-05-08 08:31:00,2024-05-08 23:48:59,Resolved,Medium,Account,Chat,48,C13974,A019,ME-SAN
T01893,2024-09-16 10:44:00,2024-09-17 11:24:19,Resolved,Low,Login,Phone,72,C14797,A007,AM-GBA
T01894,2024-02-06 20:36:00,2024-02-08 06:56:58,Resolved,Low,Login,Phone,72,C13839,A058,AM-CAB
T01895,2025-03-18 08:11:00,2025-03-19 06:54:58,Resolved,Low,Delivery,Email,72,C13220,A013,LA-ASU
T01896,2025-05-02 00:12:00,,Open,Medium,Delivery,Phone,48,C10245,A059,SA-SAN
T01897,2024-04-05 05:15:00,2024-04-05 12:31:06,Resolved,Medium,Other,Chat,48,C10979,A048,CÓ-CÓR
T01898,2025-03-15 02:14:00,2025-03-17 23:00:26,Resolved,Low,Payments,Chat,72,C12317,A033,CÓ-RÍO
T01899,2024-03-07 01:34:00,2024-03-07 20:51:16,Resolved,Low,Login,Chat,72,C11004,A033,CÓ-RÍO
T01900,2024-03-26 00:01:00,2024-03-26 12:26:57,Resolved,High,Delivery,Chat,24,C11539,A019,ME-SAN
T01901,2024-03-10 12:10:00,,Open,Low,Login,App,72,C14584,A031,LA-MON
T01902,2024-06-27 22:21:00,2024-06-28 12:26:50,Resolved,Medium,Payments,Email,48,C11935,A053,SA-SAN
T01903,2025-08-12 16:46:00,2025-08-13 23:47:42,Resolved,Low,Payments,Chat,72,C12708,A015,AM-GBA
T01904,2024-08-17 12:42:00,2024-08-17 23:21:24,Resolved,High,Payments,Chat,24,C10478,A003,CÓ-VIL
T01905,2024-02-29 08:00:00,2024-02-29 13:00:43,Resolved,High,Delivery,Phone,24,C13995,A040,AM-CAB
T01906,2025-03-31 12:21:00,2025-03-31 17:28:05,Resolved,High,Returns,Phone,24,C11001,A014,LA-MON
T01907,2025-07-30 14:42:00,2025-07-31 07:07:47,Resolved,Medium,Payments,Chat,48,C12227,A034,TU-SAN
T01908,2025-05-31 13:37:00,2025-06-01 04:04:10,Resolved,High,Returns,Phone,24,C14932,A013,LA-ASU
T01909,2025-02-16 14:04:00,2025-02-16 18:00:11,Resolved,High,Login,Chat,24,C10754,A058,AM-CAB
T01910,2025-01-16 13:12:00,2025-01-17 04:50:37,Resolved,Medium,Tech Issue,Email,48,C11108,A028,SA-SAN
T01911,2025-02-12 05:46:00,2025-02-12 14:29:19,Resolved,Medium,Tech Issue,Email,48,C14353,A007,AM-GBA
T01912,2024-11-05 13:06:00,2024-11-06 07:25:37,Resolved,Medium,Tech Issue,Phone,48,C12583,A056,AM-GBA
T01913,2025-08-21 04:12:00,2025-08-21 09:19:20,Resolved,Medium,Tech Issue,Email,48,C14106,A042,ME-MEN
T01914,2024-09-24 20:14:00,2024-09-25 05:27:11,Resolved,Medium,Payments,Chat,48,C14763,A002,CÓ-VIL
T01915,2025-09-06 22:41:00,2025-09-07 06:41:12,Resolved,Low,Account,Phone,72,C14196,A058,AM-CAB
T01916,2025-05-07 14:44:00,2025-05-08 09:44:30,Resolved,Urgent,Tech Issue,Email,8,C11104,A029,LA-ASU
T01917,2024-11-18 09:41:00,2024-11-19 18:21:40,Resolved,Medium,Returns,Chat,48,C12277,A026,SA-ROS
T01918,2024-04-26 13:06:00,2024-04-27 08:49:52,Resolved,Medium,Payments,Email,48,C11266,A005,SA-SAN
T01919,2024-03-01 11:20:00,2024-03-01 21:01:18,Resolved,Medium,Account,Chat,48,C11827,A053,SA-SAN
T01920,2024-11-08 08:15:00,2024-11-09 12:09:49,Resolved,Medium,Other,Chat,48,C11175,A004,ME-SAN
T01921,2024-11-25 15:30:00,2024-11-26 01:04:44,Resolved,Medium,Account,Chat,48,C14052,A018,TU-YER
T01922,2025-08-21 11:31:00,,Open,Low,Payments,Phone,72,C14763,A036,SA-RAF
T01923,2024-10-15 08:10:00,2024-10-15 13:44:10,Resolved,High,Payments,Phone,24,C10755,A023,AM-GBA
T01924,2025-02-02 17:49:00,2025-02-03 09:58:36,Resolved,Low,Returns,Chat,72,C12665,A049,LA-MON
T01925,2024-12-26 21:07:00,2024-12-27 06:14:50,Resolved,Medium,Tech Issue,Phone,48,C14922,A020,SA-RAF
T01926,2025-05-19 08:27:00,2025-05-19 18:19:23,Resolved,High,Payments,Chat,24,C11436,A044,ME-SAN
T01927,2025-06-17 00:38:00,2025-06-17 05:37:10,Resolved,Urgent,Returns,Phone,8,C12724,A020,SA-RAF
T01928,2024-12-19 13:54:00,2024-12-20 07:43:03,Resolved,Low,Payments,Email,72,C13520,A036,SA-RAF
T01929,2025-04-17 10:41:00,2025-04-17 20:30:28,Resolved,High,Other,Chat,24,C13848,A054,LA-MON
T01930,2024-05-31 09:58:00,2024-05-31 23:44:39,Resolved,Low,Tech Issue,Chat,72,C12174,A043,ME-MEN
T01931,2024-09-07 15:43:00,2024-09-07 20:29:19,Resolved,Medium,Tech Issue,Phone,48,C13262,A013,LA-ASU
T01932,2025-05-29 12:29:00,2025-05-30 09:38:40,Resolved,Medium,Delivery,Phone,48,C14479,A004,ME-SAN
T01933,2025-08-21 02:35:00,2025-08-22 12:59:36,Resolved,Low,Account,Chat,72,C13176,A048,CÓ-CÓR
T01934,2024-12-17 04:57:00,2024-12-17 20:16:12,Resolved,Medium,Delivery,Chat,48,C11816,A040,AM-CAB
T01935,2024-06-15 17:08:00,2024-06-16 10:28:12,Resolved,Urgent,Other,Email,8,C12788,A033,CÓ-RÍO
T01936,2024-06-15 23:25:00,2024-06-16 05:02:41,Resolved,High,Delivery,Email,24,C12590,A009,ME-MEN
T01937,2024-05-02 23:00:00,2024-05-04 14:27:50,Resolved,Low,Delivery,Chat,72,C10649,A002,CÓ-VIL
T01938,2024-07-19 02:03:00,2024-07-19 22:49:33,Resolved,Low,Payments,Chat,72,C12514,A009,ME-MEN
T01939,2025-08-30 05:04:00,2025-08-30 09:47:04,Resolved,Medium,Delivery,Email,48,C10107,A033,CÓ-RÍO
T01940,2025-01-28 04:19:00,2025-01-30 17:16:57,Resolved,Medium,Tech Issue,Email,48,C12674,A016,LA-ASU
T01941,2024-11-15 17:59:00,2024-11-16 05:16:14,Resolved,High,Account,Chat,24,C10387,A032,AM-CAB
T01942,2024-07-14 23:40:00,,Open,Low,Tech Issue,Chat,72,C11560,A051,TU-YER
T01943,2025-02-25 06:20:00,2025-02-25 15:54:14,Resolved,Medium,Payments,Phone,48,C13564,A042,ME-MEN
T01944,2024-04-07 20:48:00,2024-04-08 11:31:16,Resolved,Medium,Payments,Phone,48,C13052,A011,SA-RAF
T01945,2024-12-20 07:15:00,,Open,Medium,Payments,Chat,48,C14753,A042,ME-MEN
T01946,2025-03-11 11:54:00,2025-03-13 20:43:53,Resolved,Medium,Delivery,Phone,48,C11458,A045,LA-ASU
T01947,2024-05-02 13:24:00,2024-05-02 15:33:18,Resolved,Urgent,Payments,Chat,8,C12462,A021,LA-LIM
T01948,2024-02-06 01:16:00,2024-02-06 20:18:53,Resolved,Medium,Tech Issue,Phone,48,C11938,A034,TU-SAN
T01949,2024-03-08 16:40:00,2024-03-10 01:04:14,Resolved,Low,Login,Phone,72,C12410,A027,LA-MON
T01950,2024-10-20 02:29:00,2024-10-20 04:28:56,Resolved,High,Payments,Phone,24,C12841,A035,LA-ASU
T01951,2025-01-08 09:47:00,2025-01-08 18:55:46,Resolved,Medium,Login,Phone,48,C14355,A013,LA-ASU
T01952,2025-01-25 05:06:00,2025-01-25 14:46:43,Resolved,Medium,Account,Chat,48,C14278,A027,LA-MON
T01953,2024-04-06 10:19:00,2024-04-09 11:38:17,Resolved,Low,Returns,Chat,72,C10870,A015,AM-GBA
T01954,2024-03-07 16:54:00,2024-03-08 01:58:18,Resolved,Medium,Login,Email,48,C10295,A029,LA-ASU
T01955,2025-07-03 13:41:00,2025-07-06 10:18:56,Resolved,Low,Login,Email,72,C10873,A043,ME-MEN
T01956,2025-06-16 20:30:00,2025-06-17 10:36:51,Resolved,Medium,Tech Issue,App,48,C14203,A054,LA-MON
T01957,2024-09-22 06:39:00,2024-09-23 04:25:55,Resolved,Medium,Payments,Email,48,C13944,A023,AM-GBA
T01958,2025-07-14 18:59:00,2025-07-14 22:41:29,Resolved,High,Delivery,Email,24,C12292,A030,CÓ-CÓR
T01959,2024-05-31 03:22:00,,Open,Low,Tech Issue,Email,72,C13754,A048,CÓ-CÓR
T01960,2025-03-26 06:08:00,2025-03-27 06:20:24,Resolved,Medium,Delivery,Email,48,C11792,A060,AM-GBA
T01961,2025-02-14 04:47:00,,Open,Medium,Account,Chat,48,C12754,A057,LA-MON
T01962,2025-08-21 14:30:00,2025-08-22 03:31:09,Resolved,Medium,Account,Chat,48,C10751,A051,TU-YER
T01963,2024-01-15 11:24:00,2024-01-15 18:51:14,Resolved,High,Payments,Chat,24,C14642,A032,AM-CAB
T01964,2025-07-06 16:01:00,2025-07-08 21:41:02,Resolved,Medium,Payments,Phone,48,C11071,A037,AM-GBA
T01965,2025-02-02 22:01:00,2025-02-04 11:16:49,Resolved,Low,Login,Email,72,C10387,A060,AM-GBA
T01966,2024-01-21 02:39:00,2024-01-21 11:51:54,Resolved,High,Delivery,Phone,24,C12853,A049,LA-MON
T01967,2024-11-12 22:04:00,,Open,High,Tech Issue,Chat,24,C11123,A026,SA-ROS
T01968,2025-03-01 07:06:00,2025-03-01 12:04:47,Resolved,Medium,Account,Email,48,C14775,A005,SA-SAN
T01969,2025-03-22 21:13:00,2025-03-24 16:34:01,Resolved,Low,Payments,Phone,72,C13480,A024,SA-ROS
T01970,2024-03-09 14:02:00,2024-03-10 08:22:10,Resolved,Medium,Login,Phone,48,C13034,A058,AM-CAB
T01971,2025-08-13 02:44:00,2025-08-14 18:06:39,Resolved,Medium,Login,Chat,48,C11440,A047,AM-GBA
T01972,2024-06-07 05:13:00,2024-06-07 15:50:12,Resolved,Medium,Account,Email,48,C10892,A020,SA-RAF
T01973,2025-09-16 14:12:00,2025-09-17 04:44:50,Resolved,Low,Other,Email,72,C12736,A028,SA-SAN
T01974,2025-08-26 09:43:00,2025-08-27 07:44:38,Resolved,Low,Tech Issue,Email,72,C10530,A056,AM-GBA
T01975,2025-07-05 04:15:00,2025-07-06 12:11:58,Resolved,Low,Returns,Phone,72,C12499,A018,TU-YER
T01976,2024-07-07 17:55:00,2024-07-08 03:32:47,Resolved,High,Delivery,Email,24,C14300,A008,TU-YER
T01977,2025-05-31 03:04:00,,Open,Medium,Returns,Email,48,C13165,A050,ME-MEN
T01978,2025-09-08 02:52:00,2025-09-08 13:45:57,Resolved,High,Tech Issue,Chat,24,C12272,A024,SA-ROS
T01979,2025-06-02 00:31:00,2025-06-02 07:06:15,Resolved,Medium,Tech Issue,Chat,48,C13607,A045,LA-ASU
T01980,2024-05-25 04:49:00,2024-05-26 12:56:54,Resolved,Medium,Tech Issue,Phone,48,C13229,A043,ME-MEN
T01981,2024-03-14 22:08:00,2024-03-15 07:59:08,Resolved,Medium,Payments,Chat,48,C10867,A049,LA-MON
T01982,2024-09-30 16:23:00,2024-09-30 20:00:13,Resolved,High,Login,App,24,C11663,A004,ME-SAN
T01983,2025-02-01 14:22:00,,Open,Low,Tech Issue,Chat,72,C13366,A002,CÓ-VIL
T01984,2025-06-01 02:11:00,2025-06-01 10:51:02,Resolved,Medium,Account,Email,48,C14891,A057,LA-MON
T01985,2024-03-20 21:18:00,2024-03-21 11:00:35,Resolved,Medium,Delivery,Email,48,C14744,A015,AM-GBA
T01986,2024-10-28 13:49:00,2024-10-28 22:55:13,Resolved,High,Login,Email,24,C12611,A047,AM-GBA
T01987,2025-07-04 08:39:00,2025-07-04 23:03:56,Resolved,Medium,Account,Phone,48,C13987,A026,SA-ROS
T01988,2024-06-07 03:49:00,2024-06-07 11:47:45,Resolved,High,Tech Issue,Chat,24,C14738,A021,LA-LIM
T01989,2024-05-26 08:07:00,2024-05-26 19:48:00,Resolved,Urgent,Delivery,Chat,8,C12266,A001,SA-ROS
T01990,2024-11-23 07:08:00,2024-11-25 02:11:50,Resolved,Low,Login,Email,72,C11638,A035,LA-ASU
T01991,2025-06-26 17:51:00,2025-06-27 23:11:56,Resolved,Low,Delivery,Email,72,C12229,A036,SA-RAF
T01992,2024-02-16 00:42:00,2024-02-16 14:26:53,Resolved,Low,Account,Phone,72,C11602,A043,ME-MEN
T01993,2024-08-28 11:55:00,2024-08-28 16:34:24,Resolved,Urgent,Payments,Phone,8,C14967,A051,TU-YER
T01994,2025-09-07 13:09:00,2025-09-09 16:40:19,Resolved,Low,Tech Issue,Chat,72,C14514,A026,SA-ROS
T01995,2024-07-24 00:55:00,2024-07-25 09:46:38,Resolved,Low,Payments,Phone,72,C14082,A007,AM-GBA
T01996,2025-03-15 21:09:00,,Open,High,Payments,Chat,24,C10813,A001,SA-ROS
T01997,2025-03-30 20:43:00,2025-03-30 23:51:51,Resolved,Urgent,Delivery,Email,8,C13762,A032,AM-CAB
T01998,2024-12-24 08:02:00,2024-12-24 15:34:25,Resolved,Low,Tech Issue,Phone,72,C14759,A017,LA-SAN
T01999,2024-12-20 00:09:00,2024-12-20 11:26:45,Resolved,Low,Tech Issue,Chat,72,C13030,A047,AM-GBA
T02000,2025-03-25 07:51:00,2025-03-25 15:27:51,Resolved,Medium,Account,Phone,48,C13225,A038,CÓ-VIL
T02001,2025-07-30 21:29:00,2025-07-31 04:40:35,Resolved,Medium,Returns,Chat,48,C10133,A018,TU-YER
T02002,2025-04-20 08:27:00,2025-04-21 07:00:01,Resolved,Medium,Delivery,Phone,48,C13553,A043,ME-MEN
T02003,2024-11-29 05:41:00,2024-11-30 17:48:38,Resolved,Low,Login,Phone,72,C14632,A034,TU-SAN
T02004,2025-07-20 07:44:00,,Open,Low,Login,Email,72,C12739,A052,SA-ROS
T02005,2024-02-11 09:21:00,2024-02-11 19:31:47,Resolved,Low,Delivery,Email,72,C12496,A004,ME-SAN
T02006,2024-04-08 11:05:00,2024-04-09 09:35:15,Resolved,Medium,Returns,Phone,48,C12106,A052,SA-ROS
T02007,2025-03-19 06:00:00,2025-03-19 11:18:21,Resolved,High,Other,Email,24,C10783,A006,AM-CAB
T02008,2024-10-07 17:25:00,2024-10-08 19:37:08,Resolved,Low,Account,Email,72,C11236,A047,AM-GBA
T02009,2025-02-08 16:28:00,2025-02-09 06:41:57,Resolved,Medium,Tech Issue,Email,48,C10677,A054,LA-MON
T02010,2025-04-26 17:35:00,2025-04-26 20:59:37,Resolved,Urgent,Returns,Chat,8,C11313,A008,TU-YER
T02011,2024-09-25 13:19:00,2024-09-25 17:18:41,Resolved,Urgent,Login,Email,8,C12665,A043,ME-MEN
T02012,2024-08-09 03:39:00,2024-08-09 23:01:45,Resolved,Low,Returns,Chat,72,C12887,A049,LA-MON
